Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S164864353,Rascón weka,Gallirallus australis,5333,2,NZ-TAS,Tasman District,L523079,Abel Tasman Great Walk--Marahau to Apple Tree Bay,-40.9868958,173.0307198,2024-03-15,02:40 PM,eBird - Traveling Count,61,1,4.45,,2
S164864352,Rascón weka,Gallirallus australis,5333,1,NZ-TAS,Tasman District,L1142994,Abel Tasman NP--Marahau Estuary,-40.9943462,173.00879,2024-03-15,03:44 PM,eBird - Traveling Count,16,1,.62,,2
S164859244,Rascón weka,Gallirallus australis,5333,3,NZ-TAS,Tasman District,L2695292,Abel Tasman National Park--Anchorage Hut,-40.9566521,173.0587059,2024-03-15,11:24 AM,eBird - Traveling Count,65,1,2.11,,2
S165236216,Rascón weka,Gallirallus australis,5333,2,NZ-WTC,Westland District,L6488709,Hokitika Gorge,-42.955651,171.0164586,2024-03-17,05:35 PM,eBird - Traveling Count,32,1,.97,,2
S165236210,Rascón weka,Gallirallus australis,5333,1,NZ-WTC,Westland District,L2749302,Lake Ianthe,-43.0567223,170.6288338,2024-03-18,09:14 AM,eBird - Stationary Count,8,1,,,2,,,Lake Ianthe
S155951951,Gallineta común,Gallinula chloropus,5436,4,ES-AN,Málaga,L11138163,Fuente de Piedra--Laguna dulce,37.1316372,-4.7398479,2023-12-08,03:57 PM,eBird - Stationary Count,37,1,,,2
S154231485,Gallineta común,Gallinula chloropus,5436,2,ES-MD,,L11666875,Corredor Ambiental Somontes - El Pardo,40.4991876,-3.7626662,2023-11-11,09:08 AM,eBird - Traveling Count,279,1,5.54,,25,,,"Curso SEO/BirdLife - Iniciación a la ornitología.    ☁️  Nubes - muy nuboso  Temperatura: 14 - 17°C  Viento: Tirando a fuerte  - moderado   Viento procedente del: SO  Nubosidad: 75 - 100%  Humedad: 84 - 92%  Presión: 1017 hPa  Salida del sol: 7:56am  Puesta del sol: 6:01pm  Datos generados por <a href=""https://raincrow.netlify.app/"">RainCrow</a>"
S160494004,Gallineta común,Gallinula chloropus,5436,7,ES-MD,,L11666875,Corredor Ambiental Somontes - El Pardo,40.4991876,-3.7626662,2024-02-03,02:23 PM,eBird - Traveling Count,81,1,1.59,,2
S160511495,Gallineta común,Gallinula chloropus,5436,4,ES-MD,,L11666875,Corredor Ambiental Somontes - El Pardo,40.4991876,-3.7626662,2024-02-03,03:46 PM,eBird - Traveling Count,55,1,1.64,,2
S154357181,Gallineta común,Gallinula chloropus,5436,1,ES-MD,,L4373704,Madrid--Parque Forestal Valdebebas,40.4908589,-3.6325693,2023-11-12,09:05 AM,eBird - Traveling Count,291,1,6.31,,25,,,"Curso SEO/BirdLife - Iniciación a la ornitología.    &#x1f324;  Algo de nubes  Temperatura: 13 - 19°C  Viento: Viento flojo  - moderado   Viento procedente del: SO  Nubosidad: 20%  Humedad: 65 - 92%  Presión: 1021 - 1022 hPa  Salida del sol: 7:56am  Puesta del sol: 6:00pm  Datos generados por <a href=""https://raincrow.netlify.app/"">RainCrow</a>"
S185571398,Gallineta común,Gallinula chloropus,5436,1,ES-MD,,L11663563,Monte el Pardo,40.496882,-3.7597806,2024-07-06,08:11 AM,eBird - Traveling Count,97,1,2.55,,2
S155665752,Gallineta común,Gallinula chloropus,5436,1,ES-NC,,L3906530,"Pamplona--Parque Fluvial del Arga, La Runa",42.8239718,-1.644119,2023-12-03,11:48 AM,eBird - Traveling Count,56,1,1.17,,2
S156993085,Gallineta común,Gallinula chloropus,5436,3,ES-NC,,L4374881,"Pamplona--Parque fluvial del Arga, Alemanes",42.8294326,-1.6381913,2023-12-24,11:53 AM,eBird - Traveling Count,94,1,2.04,,2
S155951951,Focha común,Fulica atra,5461,2,ES-AN,Málaga,L11138163,Fuente de Piedra--Laguna dulce,37.1316372,-4.7398479,2023-12-08,03:57 PM,eBird - Stationary Count,37,1,,,2
S154357181,Focha común,Fulica atra,5461,2,ES-MD,,L4373704,Madrid--Parque Forestal Valdebebas,40.4908589,-3.6325693,2023-11-12,09:05 AM,eBird - Traveling Count,291,1,6.31,,25,,,"Curso SEO/BirdLife - Iniciación a la ornitología.    &#x1f324;  Algo de nubes  Temperatura: 13 - 19°C  Viento: Viento flojo  - moderado   Viento procedente del: SO  Nubosidad: 20%  Humedad: 65 - 92%  Presión: 1021 - 1022 hPa  Salida del sol: 7:56am  Puesta del sol: 6:00pm  Datos generados por <a href=""https://raincrow.netlify.app/"">RainCrow</a>"
S161961671,Focha común,Fulica atra,5461,4,ES-MD,,L8894713,San Blas-Canillejas--Lagunas de Ambroz,40.4150302,-3.6031695,2024-02-18,10:07 AM,eBird - Traveling Count,139,1,2.12,,2
S168328277,Calamón takahe,Porphyrio hochstetteri,5497,2,NZ-AUK,Rodney District,L521242,Tiritiri Matangi--Lighthouse and grounds,-36.606,174.8963,2024-04-13,01:09 PM,eBird - Casual Observation,,0,,,2
S165062611,Calamón australiano,Porphyrio melanotus,5499,1,NZ-WTC,Buller District,L12798134,Fox River Beach,-42.0304657,171.3841682,2024-03-17,09:27 AM,eBird - Traveling Count,18,1,.18,,2
S167651654,Calamón australiano,Porphyrio melanotus,5499,2,NZ-WKO,Hamilton City,L3502040,Hamilton Gardens,-37.8052405,175.3029478,2024-04-08,11:43 AM,eBird - Traveling Count,120,1,3.17,,2
S168328276,Calamón australiano,Porphyrio melanotus,5499,2,NZ-AUK,Rodney District,L5113531,Tiritiri Matangi--Bunkhouse Dam,-36.6080008,174.8972476,2024-04-13,02:01 PM,eBird - Stationary Count,20,1,,,2
S168328279,Calamón australiano,Porphyrio melanotus,5499,1,NZ-AUK,Rodney District,L521245,Tiritiri Matangi--Kawerau Track,-36.6008,174.8871,2024-04-13,11:20 AM,eBird - Traveling Count,63,1,1.2,,2
S168328278,Calamón australiano,Porphyrio melanotus,5499,10,NZ-AUK,Rodney District,L521242,Tiritiri Matangi--Lighthouse and grounds,-36.606,174.8963,2024-04-13,12:25 PM,eBird - Traveling Count,21,1,.68,,2
S168328275,Calamón australiano,Porphyrio melanotus,5499,2,NZ-AUK,Rodney District,L521243,Tiritiri Matangi--Wattle Track,-36.6071,174.8931,2024-04-13,02:55 PM,eBird - Traveling Count,37,1,1.62,,2
S164279573,Calamón australiano,Porphyrio melanotus,5499,1,NZ-BOP,Rotorua District,L16911567,Rotorua--Ferry Jetty area,-38.129553,176.2523583,2024-03-10,06:26 PM,eBird - Stationary Count,2,1,,,2
S164279572,Calamón australiano,Porphyrio melanotus,5499,1,NZ-BOP,Rotorua District,L7307925,Rotorua--Kuirau Park,-38.1338393,176.2446029,2024-03-10,05:10 PM,eBird - Traveling Count,42,1,1.07,,2
S167322431,Calamón australiano,Porphyrio melanotus,5499,6,NZ-TKI,South Taranaki District,L2341964,Rotokare Scenic Reserve,-39.4542215,174.4091606,2024-04-05,07:08 PM,eBird - Traveling Count,42,1,1.52,,2
S167322432,Calamón australiano,Porphyrio melanotus,5499,6,NZ-TKI,South Taranaki District,L2341964,Rotokare Scenic Reserve,-39.4542215,174.4091606,2024-04-06,07:33 AM,eBird - Traveling Count,60,1,.87,,2
S164864352,Calamón australiano,Porphyrio melanotus,5499,3,NZ-TAS,Tasman District,L1142994,Abel Tasman NP--Marahau Estuary,-40.9943462,173.00879,2024-03-15,03:44 PM,eBird - Traveling Count,16,1,.62,,2
S165351440,Calamón australiano,Porphyrio melanotus,5499,5,NZ-WTC,Westland District,L727626,Fox Glacier--Lake Matheson,-43.4402067,169.965663,2024-03-19,10:02 AM,eBird - Traveling Count,126,1,5.31,,2
S154357181,Grulla común,Grus grus,5686,5,ES-MD,,L4373704,Madrid--Parque Forestal Valdebebas,40.4908589,-3.6325693,2023-11-12,09:05 AM,eBird - Traveling Count,291,1,6.31,,25,,,"Curso SEO/BirdLife - Iniciación a la ornitología.    &#x1f324;  Algo de nubes  Temperatura: 13 - 19°C  Viento: Viento flojo  - moderado   Viento procedente del: SO  Nubosidad: 20%  Humedad: 65 - 92%  Presión: 1021 - 1022 hPa  Salida del sol: 7:56am  Puesta del sol: 6:00pm  Datos generados por <a href=""https://raincrow.netlify.app/"">RainCrow</a>"
S164279553,Cigüeñuela australiana,Himantopus leucocephalus,5735,100,NZ-WKO,Thames-Coromandel District,L1101257,Thames--Karaka Bird Hide,-37.1373482,175.5381032,2024-03-07,05:02 PM,eBird - Stationary Count,18,1,,,2
S164864352,Ostrero de Finsch,Haematopus finschi,5763,5,NZ-TAS,Tasman District,L1142994,Abel Tasman NP--Marahau Estuary,-40.9943462,173.00879,2024-03-15,03:44 PM,eBird - Traveling Count,16,1,.62,,2
S165062611,Ostrero variable,Haematopus unicolor,5765,2,NZ-WTC,Buller District,L12798134,Fox River Beach,-42.0304657,171.3841682,2024-03-17,09:27 AM,eBird - Traveling Count,18,1,.18,,2
S165211553,Ostrero variable,Haematopus unicolor,5765,1,NZ-WTC,Buller District,L6786233,Paparoa NP--Truman Track,-42.0934224,171.3418722,2024-03-17,10:13 AM,eBird - Traveling Count,50,1,.41,,2
S167016751,Ostrero variable,Haematopus unicolor,5765,2,NZ-CAN,Kaikoura District,L3814566,Kaikoura Peninsula Walkway,-42.4291268,173.7029135,2024-04-03,04:05 PM,eBird - Traveling Count,61,1,2.5,,2
S167016749,Ostrero variable,Haematopus unicolor,5765,1,NZ-CAN,Kaikoura District,L3100782,Kaikoura--South Bay Reserve,-42.425579,173.6880648,2024-04-03,03:53 PM,eBird - Stationary Count,6,1,,,2
S168328280,Ostrero variable,Haematopus unicolor,5765,2,NZ-AUK,Rodney District,L521245,Tiritiri Matangi--Kawerau Track,-36.6008,174.8871,2024-04-13,10:13 AM,eBird - Traveling Count,65,1,1.85,,2
S164864352,Ostrero variable,Haematopus unicolor,5765,5,NZ-TAS,Tasman District,L1142994,Abel Tasman NP--Marahau Estuary,-40.9943462,173.00879,2024-03-15,03:44 PM,eBird - Traveling Count,16,1,.62,,2
S167016751,Avefría militar norteña,Vanellus miles,5857,2,NZ-CAN,Kaikoura District,L3814566,Kaikoura Peninsula Walkway,-42.4291268,173.7029135,2024-04-03,04:05 PM,eBird - Traveling Count,61,1,2.5,,2
S164013232,Avefría militar norteña,Vanellus miles,5857,2,NZ-WKO,Thames-Coromandel District,L8174251,Thames--Shortland Wharf,-37.1461178,175.5437153,2024-03-08,08:13 AM,eBird - Stationary Count,12,1,,,2
S165062611,Gaviota plateada,Chroicocephalus novaehollandiae,6423,1,NZ-WTC,Buller District,L12798134,Fox River Beach,-42.0304657,171.3841682,2024-03-17,09:27 AM,eBird - Traveling Count,18,1,.18,,2
S165880810,Gaviota plateada,Chroicocephalus novaehollandiae,6423,30,NZ-OTA,Dunedin City,L522619,Otago Pen--Weller's Rock,-45.7978105,170.7149863,2024-03-25,11:00 AM,eBird - Stationary Count,5,1,,,2
S164758141,Gaviota plateada,Chroicocephalus novaehollandiae,6423,700,NZ-MBH,Marlborough District,L3533862,Marlborough Sounds--Tory Channel,-41.22528,174.27875,2024-03-14,03:56 PM,eBird - Traveling Count,29,1,13.99,,2
S164279572,Gaviota plateada,Chroicocephalus novaehollandiae,6423,40,NZ-BOP,Rotorua District,L7307925,Rotorua--Kuirau Park,-38.1338393,176.2446029,2024-03-10,05:10 PM,eBird - Traveling Count,42,1,1.07,,2
S164864354,Gaviota plateada,Chroicocephalus novaehollandiae,6423,3,NZ-TAS,Tasman District,L8576168,Abel Tasman Coast Track- -Marahau to Anchorage,-40.97724,173.0400692,2024-03-15,01:36 PM,eBird - Traveling Count,63,1,3.34,,2
S164864353,Gaviota plateada,Chroicocephalus novaehollandiae,6423,2,NZ-TAS,Tasman District,L523079,Abel Tasman Great Walk--Marahau to Apple Tree Bay,-40.9868958,173.0307198,2024-03-15,02:40 PM,eBird - Traveling Count,61,1,4.45,,2
S164864352,Gaviota plateada,Chroicocephalus novaehollandiae,6423,3,NZ-TAS,Tasman District,L1142994,Abel Tasman NP--Marahau Estuary,-40.9943462,173.00879,2024-03-15,03:44 PM,eBird - Traveling Count,16,1,.62,,2
S164859244,Gaviota plateada,Chroicocephalus novaehollandiae,6423,1,NZ-TAS,Tasman District,L2695292,Abel Tasman National Park--Anchorage Hut,-40.9566521,173.0587059,2024-03-15,11:24 AM,eBird - Traveling Count,65,1,2.11,,2
S164279555,Gaviota plateada,Chroicocephalus novaehollandiae,6423,8,NZ-WKO,Thames-Coromandel District,L28543608,Thames--Victoria Park,-37.1335464,175.5350573,2024-03-07,04:19 PM,eBird - Stationary Count,16,1,,,2
S164279557,Gaviota plateada,Chroicocephalus novaehollandiae,6423,4,NZ-WKO,Thames-Coromandel District,L28543608,Thames--Victoria Park,-37.1335464,175.5350573,2024-03-07,05:40 PM,eBird - Stationary Count,4,1,,,2
S165062611,Gaviota maorí,Chroicocephalus bulleri,6428,2,NZ-WTC,Buller District,L12798134,Fox River Beach,-42.0304657,171.3841682,2024-03-17,09:27 AM,eBird - Traveling Count,18,1,.18,,2
S164279553,Gaviota maorí,Chroicocephalus bulleri,6428,10,NZ-WKO,Thames-Coromandel District,L1101257,Thames--Karaka Bird Hide,-37.1373482,175.5381032,2024-03-07,05:02 PM,eBird - Stationary Count,18,1,,,2
S155951951,Gaviota reidora,Chroicocephalus ridibundus,6434,20,ES-AN,Málaga,L11138163,Fuente de Piedra--Laguna dulce,37.1316372,-4.7398479,2023-12-08,03:57 PM,eBird - Stationary Count,37,1,,,2
S154357181,Gaviota reidora,Chroicocephalus ridibundus,6434,6,ES-MD,,L4373704,Madrid--Parque Forestal Valdebebas,40.4908589,-3.6325693,2023-11-12,09:05 AM,eBird - Traveling Count,291,1,6.31,,25,,,"Curso SEO/BirdLife - Iniciación a la ornitología.    &#x1f324;  Algo de nubes  Temperatura: 13 - 19°C  Viento: Viento flojo  - moderado   Viento procedente del: SO  Nubosidad: 20%  Humedad: 65 - 92%  Presión: 1021 - 1022 hPa  Salida del sol: 7:56am  Puesta del sol: 6:00pm  Datos generados por <a href=""https://raincrow.netlify.app/"">RainCrow</a>"
S161961671,Gaviota reidora,Chroicocephalus ridibundus,6434,70,ES-MD,,L8894713,San Blas-Canillejas--Lagunas de Ambroz,40.4150302,-3.6031695,2024-02-18,10:07 AM,eBird - Traveling Count,139,1,2.12,,2
S165781745,Gaviota cocinera,Larus dominicanus,6490,3,NZ-OTA,Clutha District,L5043101,Roaring Bay,-46.4457158,169.8035234,2024-03-24,07:05 PM,eBird - Traveling Count,76,1,.37,,2
S167016751,Gaviota cocinera,Larus dominicanus,6490,7,NZ-CAN,Kaikoura District,L3814566,Kaikoura Peninsula Walkway,-42.4291268,173.7029135,2024-04-03,04:05 PM,eBird - Traveling Count,61,1,2.5,,2
S167016749,Gaviota cocinera,Larus dominicanus,6490,4,NZ-CAN,Kaikoura District,L3100782,Kaikoura--South Bay Reserve,-42.425579,173.6880648,2024-04-03,03:53 PM,eBird - Stationary Count,6,1,,,2
S164279553,Gaviota cocinera,Larus dominicanus,6490,15,NZ-WKO,Thames-Coromandel District,L1101257,Thames--Karaka Bird Hide,-37.1373482,175.5381032,2024-03-07,05:02 PM,eBird - Stationary Count,18,1,,,2
S167322435,Gaviota cocinera,Larus dominicanus,6490,3,NZ-WGN,Wellington City,L6566427,Zealandia--Lower Dam,-41.2926083,174.7515714,2024-04-05,09:20 AM,eBird - Traveling Count,66,1,1.46,,2
S167322433,Gaviota cocinera,Larus dominicanus,6490,1,NZ-WGN,Wellington City,L1023358,Zealandia--Upper Dam,-41.2977995,174.7455311,2024-04-05,11:31 AM,eBird - Traveling Count,76,1,2.15,,2
S155951951,Gaviota sombría,Larus fuscus,6526,100,ES-AN,Málaga,L11138163,Fuente de Piedra--Laguna dulce,37.1316372,-4.7398479,2023-12-08,03:57 PM,eBird - Stationary Count,37,1,,,2
S154231485,Gaviota sombría,Larus fuscus,6526,50,ES-MD,,L11666875,Corredor Ambiental Somontes - El Pardo,40.4991876,-3.7626662,2023-11-11,09:08 AM,eBird - Traveling Count,279,1,5.54,,25,,,"Curso SEO/BirdLife - Iniciación a la ornitología.    ☁️  Nubes - muy nuboso  Temperatura: 14 - 17°C  Viento: Tirando a fuerte  - moderado   Viento procedente del: SO  Nubosidad: 75 - 100%  Humedad: 84 - 92%  Presión: 1017 hPa  Salida del sol: 7:56am  Puesta del sol: 6:01pm  Datos generados por <a href=""https://raincrow.netlify.app/"">RainCrow</a>"
S161961671,Gaviota sombría,Larus fuscus,6526,1024,ES-MD,,L8894713,San Blas-Canillejas--Lagunas de Ambroz,40.4150302,-3.6031695,2024-02-18,10:07 AM,eBird - Traveling Count,139,1,2.12,,2
S165900915,Charrán maorí,Sterna striata,6706,10,NZ-OTA,Dunedin City,L769347,Aramoana Mole/Harbour Entrance,-45.7709955,170.719471,2024-03-25,03:28 PM,eBird - Traveling Count,63,0,8.44,,2,,,Monarch Wildlife cruise
S165880810,Charrán maorí,Sterna striata,6706,1,NZ-OTA,Dunedin City,L522619,Otago Pen--Weller's Rock,-45.7978105,170.7149863,2024-03-25,11:00 AM,eBird - Stationary Count,5,1,,,2
S168328280,Charrán maorí,Sterna striata,6706,130,NZ-AUK,Rodney District,L521245,Tiritiri Matangi--Kawerau Track,-36.6008,174.8871,2024-04-13,10:13 AM,eBird - Traveling Count,65,1,1.85,,2
S165900915,Pingüino enano,Eudyptula minor,6789,2,NZ-OTA,Dunedin City,L769347,Aramoana Mole/Harbour Entrance,-45.7709955,170.719471,2024-03-25,03:28 PM,eBird - Traveling Count,63,0,8.44,,2,,,Monarch Wildlife cruise
S165900915,Albatros real del norte,Diomedea sanfordi,6813,3,NZ-OTA,Dunedin City,L769347,Aramoana Mole/Harbour Entrance,-45.7709955,170.719471,2024-03-25,03:28 PM,eBird - Traveling Count,63,0,8.44,,2,,,Monarch Wildlife cruise
S167096618,Albatros real del norte,Diomedea sanfordi,6813,1,NZ-CAN,Kaikoura District,L1602928,Kaikoura--offshore--Whale Watch Tour,-42.463045,173.7055972,2024-04-04,12:51 PM,eBird - Casual Observation,,0,,,2
S167096618,Petrel damero,Daption capense,6935,1,NZ-CAN,Kaikoura District,L1602928,Kaikoura--offshore--Whale Watch Tour,-42.463045,173.7055972,2024-04-04,12:51 PM,eBird - Casual Observation,,0,,,2
S164758141,Pardela gavia,Puffinus gavia,7068,1,NZ-MBH,Marlborough District,L3533862,Marlborough Sounds--Tory Channel,-41.22528,174.27875,2024-03-14,03:56 PM,eBird - Traveling Count,29,1,13.99,,2
S161961671,Cigüeña blanca,Ciconia ciconia,7123,4,ES-MD,,L8894713,San Blas-Canillejas--Lagunas de Ambroz,40.4150302,-3.6031695,2024-02-18,10:07 AM,eBird - Traveling Count,139,1,2.12,,2
S164758141,Alcatraz australiano,Morus serrator,7167,5,NZ-MBH,Marlborough District,L3533862,Marlborough Sounds--Tory Channel,-41.22528,174.27875,2024-03-14,03:56 PM,eBird - Traveling Count,29,1,13.99,,2
S167016751,Cormorán piquicorto,Microcarbo melanoleucos,7205,3,NZ-CAN,Kaikoura District,L3814566,Kaikoura Peninsula Walkway,-42.4291268,173.7029135,2024-04-03,04:05 PM,eBird - Traveling Count,61,1,2.5,,2
S165438731,Cormorán piquicorto,Microcarbo melanoleucos,7205,4,NZ-OTA,Queenstown-Lakes District,L5598538,Queenstown Gardens,-45.0370954,168.6599851,2024-03-21,05:12 PM,eBird - Stationary Count,6,1,,,2
S164859244,Cormorán piquicorto,Microcarbo melanoleucos,7205,1,NZ-TAS,Tasman District,L2695292,Abel Tasman National Park--Anchorage Hut,-40.9566521,173.0587059,2024-03-15,11:24 AM,eBird - Traveling Count,65,1,2.11,,2
S167322433,Cormorán piquicorto,Microcarbo melanoleucos,7205,1,NZ-WGN,Wellington City,L1023358,Zealandia--Upper Dam,-41.2977995,174.7455311,2024-04-05,11:31 AM,eBird - Traveling Count,76,1,2.15,,2
S165435478,Cormorán piquicorto,Microcarbo melanoleucos,7205,1,NZ-WTC,Westland District,L2346262,Haast--Visitor Centre,-43.861164,169.0455955,2024-03-20,11:01 AM,eBird - Stationary Count,9,1,,,2,,,"Haast Visitor Center, pond outside"
S165438731,Cormorán grande,Phalacrocorax carbo,7224,1,NZ-OTA,Queenstown-Lakes District,L5598538,Queenstown Gardens,-45.0370954,168.6599851,2024-03-21,05:12 PM,eBird - Stationary Count,6,1,,,2
S154231485,Cormorán grande,Phalacrocorax carbo,7224,3,ES-MD,,L11666875,Corredor Ambiental Somontes - El Pardo,40.4991876,-3.7626662,2023-11-11,09:08 AM,eBird - Traveling Count,279,1,5.54,,25,,,"Curso SEO/BirdLife - Iniciación a la ornitología.    ☁️  Nubes - muy nuboso  Temperatura: 14 - 17°C  Viento: Tirando a fuerte  - moderado   Viento procedente del: SO  Nubosidad: 75 - 100%  Humedad: 84 - 92%  Presión: 1017 hPa  Salida del sol: 7:56am  Puesta del sol: 6:01pm  Datos generados por <a href=""https://raincrow.netlify.app/"">RainCrow</a>"
S160494004,Cormorán grande,Phalacrocorax carbo,7224,5,ES-MD,,L11666875,Corredor Ambiental Somontes - El Pardo,40.4991876,-3.7626662,2024-02-03,02:23 PM,eBird - Traveling Count,81,1,1.59,,2
S157064189,Cormorán grande,Phalacrocorax carbo,7224,7,ES-NC,,L23003903,"Pamplona--Pamplona--Parque Fluvial del Arga, Amaya",42.818897,-1.6273129,2023-12-25,11:26 AM,eBird - Traveling Count,70,1,2.03,,2
S155665752,Cormorán grande,Phalacrocorax carbo,7224,2,ES-NC,,L3906530,"Pamplona--Parque Fluvial del Arga, La Runa",42.8239718,-1.644119,2023-12-03,11:48 AM,eBird - Traveling Count,56,1,1.17,,2
S170558475,Cormorán grande,Phalacrocorax carbo,7224,1,ES-NC,,L3906530,"Pamplona--Parque Fluvial del Arga, La Runa",42.8239718,-1.644119,2024-04-27,05:09 PM,eBird - Traveling Count,83,1,3.17,,2
S157065515,Cormorán grande,Phalacrocorax carbo,7224,7,ES-NC,,L4005318,"Pamplona--Parque Fluvial del Arga, pasarelas",42.818332,-1.6361931,2023-12-25,12:38 PM,eBird - Traveling Count,43,1,1.19,,2
S156993085,Cormorán grande,Phalacrocorax carbo,7224,3,ES-NC,,L4374881,"Pamplona--Parque fluvial del Arga, Alemanes",42.8294326,-1.6381913,2023-12-24,11:53 AM,eBird - Traveling Count,94,1,2.04,,2
S161961671,Cormorán grande,Phalacrocorax carbo,7224,1,ES-MD,,L8894713,San Blas-Canillejas--Lagunas de Ambroz,40.4150302,-3.6031695,2024-02-18,10:07 AM,eBird - Traveling Count,139,1,2.12,,2
S165062611,Cormorán moteado,Phalacrocorax punctatus,7236,1,NZ-WTC,Buller District,L12798134,Fox River Beach,-42.0304657,171.3841682,2024-03-17,09:27 AM,eBird - Traveling Count,18,1,.18,,2
S165880810,Cormorán moteado,Phalacrocorax punctatus,7236,1,NZ-OTA,Dunedin City,L522619,Otago Pen--Weller's Rock,-45.7978105,170.7149863,2024-03-25,11:00 AM,eBird - Stationary Count,5,1,,,2
S164859244,Cormorán totinegro,Phalacrocorax sulcirostris,7242,1,NZ-TAS,Tasman District,L2695292,Abel Tasman National Park--Anchorage Hut,-40.9566521,173.0587059,2024-03-15,11:24 AM,eBird - Traveling Count,65,1,2.11,,2
S167016749,Cormorán pío,Phalacrocorax varius,7243,14,NZ-CAN,Kaikoura District,L3100782,Kaikoura--South Bay Reserve,-42.425579,173.6880648,2024-04-03,03:53 PM,eBird - Stationary Count,6,1,,,2
S168328280,Cormorán pío,Phalacrocorax varius,7243,1,NZ-AUK,Rodney District,L521245,Tiritiri Matangi--Kawerau Track,-36.6008,174.8871,2024-04-13,10:13 AM,eBird - Traveling Count,65,1,1.85,,2
S167322435,Cormorán pío,Phalacrocorax varius,7243,14,NZ-WGN,Wellington City,L6566427,Zealandia--Lower Dam,-41.2926083,174.7515714,2024-04-05,09:20 AM,eBird - Traveling Count,66,1,1.46,,2
S164758141,Cormorán carunculado,Leucocarbo carunculatus,7268,2,NZ-MBH,Marlborough District,L3533862,Marlborough Sounds--Tory Channel,-41.22528,174.27875,2024-03-14,03:56 PM,eBird - Traveling Count,29,1,13.99,,2
S165900915,Cormorán de Stewart,Leucocarbo chalconotus,7269,2,NZ-OTA,Dunedin City,L769347,Aramoana Mole/Harbour Entrance,-45.7709955,170.719471,2024-03-25,03:28 PM,eBird - Traveling Count,63,0,8.44,,2,,,Monarch Wildlife cruise
S154231485,Garceta común,Egretta garzetta,7421,1,ES-MD,,L11666875,Corredor Ambiental Somontes - El Pardo,40.4991876,-3.7626662,2023-11-11,09:08 AM,eBird - Traveling Count,279,1,5.54,,25,,,"Curso SEO/BirdLife - Iniciación a la ornitología.    ☁️  Nubes - muy nuboso  Temperatura: 14 - 17°C  Viento: Tirando a fuerte  - moderado   Viento procedente del: SO  Nubosidad: 75 - 100%  Humedad: 84 - 92%  Presión: 1017 hPa  Salida del sol: 7:56am  Puesta del sol: 6:01pm  Datos generados por <a href=""https://raincrow.netlify.app/"">RainCrow</a>"
S160494004,Garceta común,Egretta garzetta,7421,1,ES-MD,,L11666875,Corredor Ambiental Somontes - El Pardo,40.4991876,-3.7626662,2024-02-03,02:23 PM,eBird - Traveling Count,81,1,1.59,,2
S166903176,Garceta cariblanca,Egretta novaehollandiae,7432,1,NZ-CAN,Christchurch City,L4905242,Lake Forsyth--Catons Bay.,-43.7904645,172.7584098,2024-04-02,06:39 PM,eBird - Stationary Count,6,0,,,2
S165781745,Garceta cariblanca,Egretta novaehollandiae,7432,1,NZ-OTA,Clutha District,L5043101,Roaring Bay,-46.4457158,169.8035234,2024-03-24,07:05 PM,eBird - Traveling Count,76,1,.37,,2
S167016751,Garceta cariblanca,Egretta novaehollandiae,7432,1,NZ-CAN,Kaikoura District,L3814566,Kaikoura Peninsula Walkway,-42.4291268,173.7029135,2024-04-03,04:05 PM,eBird - Traveling Count,61,1,2.5,,2
S164279573,Garceta cariblanca,Egretta novaehollandiae,7432,1,NZ-BOP,Rotorua District,L16911567,Rotorua--Ferry Jetty area,-38.129553,176.2523583,2024-03-10,06:26 PM,eBird - Stationary Count,2,1,,,2
S164864352,Garceta cariblanca,Egretta novaehollandiae,7432,2,NZ-TAS,Tasman District,L1142994,Abel Tasman NP--Marahau Estuary,-40.9943462,173.00879,2024-03-15,03:44 PM,eBird - Traveling Count,16,1,.62,,2
S164279553,Garceta cariblanca,Egretta novaehollandiae,7432,5,NZ-WKO,Thames-Coromandel District,L1101257,Thames--Karaka Bird Hide,-37.1373482,175.5381032,2024-03-07,05:02 PM,eBird - Stationary Count,18,1,,,2
S164279555,Garceta cariblanca,Egretta novaehollandiae,7432,1,NZ-WKO,Thames-Coromandel District,L28543608,Thames--Victoria Park,-37.1335464,175.5350573,2024-03-07,04:19 PM,eBird - Stationary Count,16,1,,,2
S165435478,Garceta grande,Ardea alba,7491,1,NZ-WTC,Westland District,L2346262,Haast--Visitor Centre,-43.861164,169.0455955,2024-03-20,11:01 AM,eBird - Stationary Count,9,1,,,2,,In the pond,"Haast Visitor Center, pond outside"
S154231485,Garza real,Ardea cinerea,7507,2,ES-MD,,L11666875,Corredor Ambiental Somontes - El Pardo,40.4991876,-3.7626662,2023-11-11,09:08 AM,eBird - Traveling Count,279,1,5.54,,25,,,"Curso SEO/BirdLife - Iniciación a la ornitología.    ☁️  Nubes - muy nuboso  Temperatura: 14 - 17°C  Viento: Tirando a fuerte  - moderado   Viento procedente del: SO  Nubosidad: 75 - 100%  Humedad: 84 - 92%  Presión: 1017 hPa  Salida del sol: 7:56am  Puesta del sol: 6:01pm  Datos generados por <a href=""https://raincrow.netlify.app/"">RainCrow</a>"
